country,dataset_key,dataset_party_id,name_short,name,name_english,year_first,year_last,share,share_year,description,comment,created,modified,external_id,partyfacts_id,linked
GEO,manifesto,84810,SSFK,Sruliad Sak'art'velos Fermerta Kavshiri,All-Georgian Farmers’ Union,1992,1992,0,1992,,,2014-02-08T21:29:17.416785Z,2021-03-12T10:13:38.347157Z,3718,2694,2016-02-12T07:26:09.646920Z
GEO,manifesto,84713,SSMKS,Sruliad Sak'art'velos Merab Kostavas Sazogadoeba,Merab Kostava Society,1992,1992,3,1992,,,2014-02-08T21:29:14.296237Z,2021-03-12T10:13:38.349268Z,3669,2160,2014-05-16T20:33:04.981207Z
DDR,manifesto,85210,AVL,Aktionsbündnis Vereinigte Linke,United Left Action Alliance,1990,1990,0.2,1990,,,2013-01-01T18:17:40.734Z,2021-03-12T10:13:38.353165Z,1795,2699,2017-03-14T16:37:32.797956Z
DDR,manifesto,85429,BFD,Bund Freier Demokraten,Alliance of Free Democrats,1990,1990,5.3,1990,,composed of: FDP Freie Demokratische Partei (Free Democratic Party) LDP Liberal Demokratische Partei (Liberal Democratic Party) DFP Deutsche Forumpartei (German Forum Party),2013-01-01T18:17:57.150Z,2021-03-12T10:13:38.355451Z,1874,389,2013-01-01T18:34:45.085Z
DDR,manifesto,85112,B 90,Bündnis 90,Alliance 90,1990,1990,2.9,1990,,composed of: Neues Forum (New Forum) Demokratie Jetzt (Democracy Now) IFM Initiative für Frieden und Menschenrechte (Initiative for Peace and Human Rights),2013-01-01T18:17:59.019Z,2021-03-12T10:13:38.357624Z,1883,807,2013-01-01T18:34:44.684Z
DDR,manifesto,85521,CDU,Christlich Demokratische Union,Christian Democratic Union,1990,1990,40.8,1990,,,2013-01-01T18:16:58.764Z,2021-03-12T10:13:38.360374Z,1600,1446,2013-01-01T18:34:45.488Z
DDR,manifesto,85524,DBD,Demokratische Bauernpartei Deutschlands,Democratic Peasants’ Party of Germany,1990,1990,2.2,1990,,,2013-01-01T18:18:07.739Z,2021-03-12T10:13:38.364418Z,1925,689,2013-01-01T18:34:45.902Z
DDR,manifesto,85523,DA,Demokratischer Aufbruch - ‘sozial und ökologisch’,Democratic Opening,1990,1990,0.9,1990,,,2013-01-01T18:16:24.241Z,2021-03-12T10:13:38.367808Z,1441,8607,2020-10-16T11:38:22.863001Z
DDR,manifesto,85901,DFD,Demokratischer Frauenbund Deutschlands,Democratic Women’s League,1990,1990,0.3,1990,,,2013-01-01T18:18:02.337Z,2021-03-12T10:13:38.369844Z,1899,1032,2013-01-01T18:34:46.717Z
DDR,manifesto,85423,DFP,Deutsche Forumpartei,German Forum Party,1990,1990,0,1990,,,2013-01-01T18:17:34.259Z,2021-03-12T10:13:38.373100Z,1764,1158,2013-01-01T18:34:47.123Z
DDR,manifesto,85522,DSU,Deutsche Soziale Union,German Social Union,1990,1990,6.3,1990,,,2013-01-01T18:17:13.823Z,2021-03-12T10:13:38.375169Z,1669,1645,2013-01-01T18:34:47.535Z
DDR,manifesto,85421,FDP,Freie Demokratische Partei,Free Democratic Party,1990,1990,0,1990,,,2013-01-01T18:17:10.403Z,2021-03-12T10:13:38.378488Z,1653,2699,2017-08-11T19:42:09.908823Z
DDR,manifesto,85111,Grüne-UFV,Grüne Partei-Unabhängiger Frauenverband,Green Party-Independent Women's League,1990,1990,2,1990,,composed of: GP Grüne Partei (Green Party) UFV Unabhängiger Frauenverband (Independent Women’s League),2013-01-01T18:17:25.446Z,2021-03-12T10:13:38.380822Z,1723,1791,2013-01-01T18:34:48.352Z
DDR,manifesto,85422,LDP,Liberal-Demokratische Partei,Liberal Democratic Party,1990,1990,0,1990,,,2013-01-01T18:17:50.193Z,2021-03-12T10:13:38.383215Z,1840,792,2013-01-01T18:34:48.719Z
DDR,manifesto,85424,NDPD,National-Demokratische Partei Deutschlands,National Democratic Party of Germany,1990,1990,0.4,1990,,,2013-01-01T18:17:32.157Z,2021-03-12T10:13:38.387408Z,1754,1334,2013-01-01T18:34:49.135Z
DDR,manifesto,85221,PDS,Partei des Demokratischen Sozialismus,Party for Democratic Socialism,1990,1990,16.4,1990,,,2013-01-01T18:17:00.432Z,2021-03-12T10:13:38.391489Z,1608,1054,2013-01-01T18:34:49.592Z
DDR,manifesto,85320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1990,1990,21.9,1990,,,2013-01-01T18:17:19.480Z,2021-03-12T10:13:38.395231Z,1695,1548,2013-01-01T18:34:49.984Z
DEU,manifesto,41953,AfD,Alternative für Deutschland,Alternative for Germany,2013,2017,12.6,2017,,,2014-02-08T21:29:08.921343Z,2021-03-12T10:13:38.397723Z,3577,1976,2014-02-09T22:03:38.225197Z
DEU,manifesto,41911,BP,Bayernpartei,Bavarian Party,1949,1949,4.2,1949,,,2013-01-01T18:18:20.832Z,2021-03-12T10:13:38.406690Z,1988,61,2013-01-01T18:34:00.427Z
DEU,manifesto,41113,90/Greens,Bündnis‘90/Die Grünen,Alliance‘90/Greens,1994,2017,10.7,2009,,,2013-01-01T18:18:28.743Z,2021-03-12T10:13:38.409588Z,2026,1816,2013-01-01T18:34:00.783Z
DEU,manifesto,41521,CDU/CSU,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,1949,2017,50.2,1957,,,2013-01-01T18:16:17.902Z,2021-03-12T10:13:38.411843Z,1413,211,2015-07-31T18:43:13.912883Z
DEU,manifesto,41620,DP,Deutsche Partei,German Party,1949,1957,4,1949,,,2013-01-01T18:17:46.203Z,2021-03-12T10:13:38.414359Z,1821,1502,2013-01-01T18:34:01.775Z
DEU,manifesto,41712,DRP,Deutsche Reichspartei,German Reich Party,1949,1949,1.8,1949,,,2013-01-01T18:18:12.928Z,2021-03-12T10:13:38.418132Z,1950,1151,2013-01-01T18:34:02.146Z
DEU,manifesto,41522,DZ,Deutsche Zentrumspartei,Centre Party,1949,1953,3.1,1949,,,2013-01-01T18:18:14.982Z,2021-03-12T10:13:38.421070Z,1960,1798,2013-01-01T18:34:02.526Z
DEU,manifesto,41111,,Die Grünen,The Greens,1983,1987,8.3,1987,,,2013-01-01T18:18:17.468Z,2021-03-12T10:13:38.423323Z,1972,10,2013-01-01T18:34:02.895Z
DEU,manifesto,41223,LINKE,Die Linke,The Left,2009,2017,11.9,2009,,,2014-02-08T21:29:16.792396Z,2021-03-12T10:13:38.425519Z,3708,1545,2014-02-15T21:50:28.594209Z
DEU,manifesto,41222,L-PDS,Die Linke.PDS,The Left. Party of Democratic Socialism,2005,2005,8.7,2005,,,2014-02-08T21:29:15.602831Z,2021-03-12T10:13:38.427788Z,3689,86,2020-05-29T17:43:27.304203Z
DEU,manifesto,41420,FDP,Freie Demokratische Partei,Free Democratic Party,1949,2017,14.6,2009,,,2013-01-01T18:18:22.465Z,2021-03-12T10:13:38.431129Z,1996,573,2013-01-01T18:34:03.352Z
DEU,manifesto,41951,GB/BHE,Gesamtdeutscher Block/Bund der Heimatvertriebenen und Entrechteten,Refugee Party,1953,1953,5.9,1953,,,2013-01-01T18:18:36.645Z,2021-03-12T10:13:38.436564Z,2064,1010,2013-01-01T18:34:03.806Z
DEU,manifesto,41112,Greens/90,Grüne/Bündnis‘90,Greens/Alliance‘90,1990,1990,1.2,1990,,,2013-01-01T18:16:54.788Z,2021-03-12T10:13:38.444059Z,1582,865,2013-01-01T18:34:04.192Z
DEU,manifesto,41220,KPD,Kommunistische Partei Deutschlands,Communist Party of Germany,1949,1949,5.7,1949,,,2013-01-01T18:17:09.152Z,2021-03-12T10:13:38.449641Z,1647,1135,2013-01-01T18:34:04.550Z
DEU,manifesto,41221,PDS,Partei des Demokratischen Sozialismus,Party of Democratic Socialism,1990,2002,5.1,1998,,,2013-01-01T18:17:16.585Z,2021-03-12T10:13:38.452357Z,1682,86,2014-02-15T22:47:36.958831Z
DEU,manifesto,41952,,Piraten,Pirates,2013,2013,2.2,2013,,,2014-02-08T21:29:08.772582Z,2021-03-12T10:13:38.456796Z,3572,1287,2014-02-09T15:39:09.796696Z
DEU,manifesto,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1949,2017,45.9,1972,,,2013-01-01T18:17:14.259Z,2021-03-12T10:13:38.460026Z,1671,383,2013-01-01T18:34:05.600Z
DEU,manifesto,41912,SSW,Südschleswigscher Wählerverband - Sydslesvigsk Vælgerforening,South Schleswig Voters’ Union,1949,1949,0.3,1949,,,2013-01-01T18:16:20.677Z,2021-03-12T10:13:38.463164Z,1425,50,2013-01-01T18:34:05.970Z
DEU,manifesto,41711,WAV,Wirtschaftliche Aufbauvereinigung,Economic Reconstruction League,1949,1949,2.9,1949,,,2013-01-01T18:17:22.274Z,2021-03-12T10:13:38.467277Z,1708,735,2013-01-01T18:34:06.374Z
GRC,manifesto,34730,ANEL,Anexartitoi Ellines,Independent Greeks,2012,2015,10.6,2012,,,2015-11-17T11:43:53.313949Z,2021-03-12T10:13:38.470061Z,15543,1651,2015-11-17T11:49:53.648300Z
GRC,manifesto,34720,XA,Chrysi Avgi,Golden Dawn,2012,2015,7,2012,,,2015-11-17T11:43:41.023120Z,2021-03-12T10:13:38.472871Z,15503,1660,2015-11-17T11:49:48.111605Z
GRC,manifesto,34213,DIMAR,Dimokratiki Aristera,Democratic Left,2012,2015,6.3,2012,,,2015-11-17T11:43:50.738678Z,2021-03-12T10:13:38.475070Z,15533,1160,2015-11-17T11:49:52.926827Z
GRC,manifesto,34314,DIKKI,Dimokratiko Kinoniko Kinima,Democratic Social Movement,1996,1996,4.4,1996,,,2013-01-01T18:18:27.057Z,2021-03-12T10:13:38.477945Z,2018,1682,2013-01-01T18:34:50.419Z
GRC,manifesto,34510,EK,Enosi Dimokratikou Kentrou,Union of the Democratic Centre,1974,1977,20.4,1974,,,2013-01-01T18:17:00.039Z,2021-03-12T10:13:38.482211Z,1606,82,2013-01-01T18:34:50.821Z
GRC,manifesto,34410,EK,Enosi Kentroon,Union of Centrists,2015,2015,3.4,2015,,,2017-03-13T21:05:12.342226Z,2021-03-12T10:13:38.485255Z,18753,2510,2017-03-13T21:07:31.984415Z
GRC,manifesto,34610,EP,Ethniki Parataxis,National Alignment,1977,1977,6.8,1977,,,2013-01-01T18:18:08.812Z,2021-03-12T10:13:38.487546Z,1930,943,2013-01-01T18:34:51.190Z
GRC,manifesto,34210,KKE,Kommounistiko Komma Elladas,Communist Party of Greece,1974,2015,10.9,1981,,,2013-01-01T18:18:14.387Z,2021-03-12T10:13:38.490824Z,1957,48,2013-01-01T18:34:51.563Z
GRC,manifesto,34214,LAE,Laīkí Enótita,Popular Unity,2015,2015,2.9,2015,,,2017-03-13T21:05:00.603511Z,2021-03-12T10:13:38.493760Z,18687,4512,2017-03-13T21:07:34.992845Z
GRC,manifesto,34710,LAOS,Laikós Orthódoxos Synagermós,Popular Orthodox Rally,2007,2012,5.6,2009,,,2015-11-17T11:43:48.451811Z,2021-03-12T10:13:38.496019Z,15522,965,2015-11-17T11:49:41.484235Z
GRC,manifesto,34511,ND,Nea Dimokratia,New Democracy,1974,2015,54.4,1974,,,2013-01-01T18:16:10.053Z,2021-03-12T10:13:38.499371Z,1376,794,2013-01-01T18:34:51.997Z
GRC,manifesto,34313,PASOK,Panellinio Socialistiko Kinima,Panhellenic Socialist Movement,1974,2015,48.1,1981,,,2013-01-01T18:17:35.289Z,2021-03-12T10:13:38.501515Z,1769,1468,2013-01-01T18:34:52.409Z
GRC,manifesto,34512,Pola,Politiki Anixi,Political Spring,1993,1996,4.9,1993,,,2013-01-01T18:16:58.302Z,2021-03-12T10:13:38.504366Z,1598,312,2013-01-01T18:34:52.778Z
GRC,manifesto,34020,SYRIZA,Synaspismós Rizospastikís Aristerás,Coalition of the Radical Left,2004,2012,26.9,2012,,,2014-02-08T21:29:09.006174Z,2021-03-12T10:13:38.508856Z,3580,301,2019-05-03T20:32:37.661352Z
GRC,manifesto,34212,SYRIZA-EKN,Synaspismós Rizospastikís Aristerás - Enotiko Kinonoiko Metopo,Coalition of the Radical Left - Unionist Social Front,2015,2015,36.3,2015,,,2017-03-13T21:05:09.735742Z,2021-03-12T10:13:38.511962Z,18733,301,2017-03-13T21:07:34.062793Z
GRC,manifesto,34211,SYN,Synaspismos tis Aristeras kai tis Proodou,Progressive Left Coalition,1989,2000,13.1,1989,,,2013-01-01T18:17:39.951Z,2021-03-12T10:13:38.514401Z,1791,516,2013-01-01T18:34:53.137Z
GRC,manifesto,34340,,To Potami,The River,2015,2015,5.9,2015,,,2017-03-13T21:04:57.390959Z,2021-03-12T10:13:38.520089Z,18667,3118,2017-03-13T21:07:32.734715Z
HUN,manifesto,86811,ASz,Agrárszövetsége,Agrarian Alliance,1990,1990,0,1990,,"composed of: ARS Agrár Reformkörör Szövetsége (Agrarian Reform Circle Movement) ARM Agrár Reformkörör Mozgalom (Association of Agrarian Reform Circles) one joint candidate with: SFV Szövetség a Faluért, Vidékért (Alliance for the Village and the Countryside)",2013-01-01T18:16:10.481Z,2021-03-12T10:13:38.523183Z,1378,1132,2013-01-01T18:34:56.398Z
HUN,manifesto,86221,DK,Demokratikus Koalícío,Democratic Coalition,2014,2014,2.7,2014,,,2015-11-17T11:43:49.085909Z,2021-03-12T10:13:38.527213Z,15526,469,2015-11-17T11:51:29.797446Z
HUN,manifesto,86340,E14-PM,Együtt 2014 – Párbeszéd Magyarországért Választási Szövetség,Together 2014 -Dialogue for Hungary Electoral Alliance,2014,2014,2.1,2014,,,2015-11-17T11:43:46.600687Z,2021-03-12T10:13:38.535166Z,15514,2458,2015-11-17T11:51:36.220786Z
HUN,manifesto,86421,FiDeSz,Fiatal Demokraták Szövetsége - Magyar Polgári Szövetség,Federation of Young Democrats - Hungarian Civic Union,1990,2010,35.8,2002,,,2013-01-01T18:17:40.941Z,2021-03-12T10:13:38.542474Z,1796,1691,2013-01-01T18:34:56.781Z
HUN,manifesto,86429,FiDeSz-MPP-MDF,FiDeSz-MPP-MDF-Szövetség,FiDeSz-MPP-MDF-Alliance,1998,2002,0,1998,,in 1998 in some electoral districts and in 2002 in alliance,2013-01-01T18:16:24.990Z,2021-03-12T10:13:38.548250Z,1444,1691,2017-08-09T20:14:02.713911Z
HUN,manifesto,86810,FKgP,Független Kisgazda Párt,Independent Smallholders’ Party,1990,2002,13.4,1998,,,2013-01-01T18:18:32.116Z,2021-03-12T10:13:38.553905Z,2042,1294,2013-01-01T18:34:57.789Z
HUN,manifesto,86710,Jobbik,Jobbik Magyarországért Mozgalom,Movement for a Better Hungary,2010,2014,20.6,2014,,,2014-02-08T21:29:17.707062Z,2021-03-12T10:13:38.557311Z,3723,42,2014-02-09T23:26:48.188989Z
HUN,manifesto,86522,KDNP,Kerezténydemokrata Néppárt,Christian Democratic People’s Party,1990,1998,7,1994,,,2013-01-01T18:17:08.054Z,2021-03-12T10:13:38.562552Z,1642,1412,2013-01-01T18:34:58.169Z
HUN,manifesto,86110,LMP,Lehet Más Politika!,Politics Can Be Different,2010,2014,5.3,2014,,,2014-02-08T21:29:08.633425Z,2021-03-12T10:13:38.567923Z,3571,1650,2014-02-09T23:27:04.192726Z
HUN,manifesto,86521,MDF,Magyar Demokrata Fórum,Hungarian Democratic Forum,1990,2006,22.9,1990,,,2013-01-01T18:16:55.855Z,2021-03-12T10:13:38.571903Z,1587,1697,2013-01-01T18:34:58.549Z
HUN,manifesto,86620,MIÉP,Magyar Igazság és Élet Párt,Hungarian Justice and Life Party,1998,1998,5.6,1998,,,2013-01-01T18:17:05.595Z,2021-03-12T10:13:38.576844Z,1631,1597,2013-01-01T18:34:58.907Z
HUN,manifesto,86320,MSzDP,Magyarországi Szociáldemokrata Párt,Hungarian Social Democratic Party,1990,2010,0.6,1994,,,2013-01-01T18:17:12.035Z,2021-03-12T10:13:38.579700Z,1661,1726,2013-01-01T18:34:59.936Z
HUN,manifesto,86220,MSzP,Magyar Szocialista Párt,Hungarian Socialist Party,1990,2014,48.2,2006,,,2013-01-01T18:16:26.433Z,2021-03-12T10:13:38.582126Z,1450,1408,2013-01-01T18:34:59.504Z
HUN,manifesto,86529,MDF-FiDeSz-MPP,MDF-FiDeSz-MPP-Szövetsége,MDF-FiDeSz-MPP-Alliance,1998,1998,4,1998,,in 1998 in some electoral districts,2013-01-01T18:17:31.712Z,2021-03-12T10:13:38.584054Z,1752,1691,2017-08-09T20:14:28.482931Z
HUN,manifesto,86422,SzDSz,Szabad Demokraták Szövetsége,Alliance of Free Democrats,1990,2006,21.4,1990,,,2013-01-01T18:18:23.316Z,2021-03-12T10:13:38.587850Z,2000,910,2013-01-01T18:35:00.295Z
HUN,manifesto,86061,FiDeSz-MPSz-KDNP,Szövetség Fiatal Demokraták Szövetsége - Magyar Polgári Szövetség - Kereszténydemokrata Néppárt,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party,2006,2014,67.9,2010,,,2014-02-08T21:29:12.197004Z,2021-03-12T10:13:38.589490Z,3631,6366,2022-05-27T11:44:11.038578Z
ISL,manifesto,15220,So,Alþýðubandalagið,People’s Alliance,1946,1995,22.9,1978,,,2013-01-01T18:17:42.221Z,2021-03-12T10:13:38.592022Z,1802,1249,2013-01-01T18:35:08.278Z
ISL,manifesto,15320,A,Alþýðuflokkurinn,Social Democratic Party,1946,1995,22,1978,,,2013-01-01T18:17:18.799Z,2021-03-12T10:13:38.594371Z,1692,1325,2013-01-01T18:35:04.645Z
ISL,manifesto,15321,BJ,Bandalag Jafnaðarmanna,Social Democratic Federation,1983,1983,7.6,1983,,,2013-01-01T18:16:08.354Z,2021-03-12T10:13:38.600685Z,1368,854,2013-01-01T18:35:05.014Z
ISL,manifesto,15440,Bf,Björt framtið,Bright Future,2013,2013,8.2,2013,,,2015-11-17T11:43:48.793229Z,2021-03-12T10:13:38.603583Z,15525,2517,2015-11-17T11:51:45.608445Z
ISL,manifesto,15621,Bf,Borgaraflokkurinn,Citizens’ Party,1987,1987,10.9,1987,,,2013-01-01T18:16:29.628Z,2021-03-12T10:13:38.605602Z,1464,1433,2013-01-01T18:35:05.416Z
ISL,manifesto,15430,B,Borgarahreyfingin,Citizens' Movement,2009,2009,7.2,2009,,,2014-02-08T21:29:16.503099Z,2021-03-12T10:13:38.607390Z,3701,224,2014-02-09T22:22:36.207924Z
ISL,manifesto,15810,F,Framsóknarflokkurinn,Progressive Party,1946,2013,28.2,1963,,,2013-01-01T18:16:31.575Z,2021-03-12T10:13:38.609112Z,1473,964,2013-01-01T18:35:05.822Z
ISL,manifesto,15420,FF,Frjálslyndi Flokkurinn,Liberal Party,1999,2007,7.4,2003,,,2013-01-01T18:17:50.943Z,2021-03-12T10:13:38.611099Z,1844,1224,2013-01-01T18:35:06.210Z
ISL,manifesto,15952,Þ,Pírataflokkurinn,Pirate Party,2013,2013,5.1,2013,,,2015-11-17T11:43:49.895104Z,2021-03-12T10:13:38.612902Z,15529,2048,2015-11-17T11:51:44.717828Z
ISL,manifesto,15328,S,Samfylkingin,The Alliance,1999,2013,31,2003,,,2013-01-01T18:16:18.349Z,2021-03-12T10:13:38.615783Z,1415,1396,2013-01-01T18:35:06.612Z
ISL,manifesto,15322,SFVM,Samtök Frjálslyndra og Vinstri Manna,Union of Liberals and Leftists,1967,1974,8.9,1971,,,2013-01-01T18:17:21.894Z,2021-03-12T10:13:38.618789Z,1706,1517,2013-01-01T18:35:07.043Z
ISL,manifesto,15951,Kv,Samtök um Kvennalista,Women’s Alliance,1983,1995,10.1,1987,,,2013-01-01T18:17:28.591Z,2021-03-12T10:13:38.626722Z,1738,525,2013-01-01T18:35:07.485Z
ISL,manifesto,15620,Sj,Sjálfstæðisflokkurinn,Independence Party,1946,2013,42.7,1974,,,2013-01-01T18:16:19.479Z,2021-03-12T10:13:38.630956Z,1420,363,2013-01-01T18:35:07.877Z
ISL,manifesto,15111,VGF,Vinstrihreyfing - Grænt Framboð,Left Green Movement,1999,2013,21.7,2009,,,2013-01-01T18:17:15.500Z,2021-03-12T10:13:38.634685Z,1677,457,2013-01-01T18:35:08.848Z
ISL,manifesto,15323,TfFf,Þjóðvaki - Hreyfing Fólksins,Awakening of the Nation,1995,1995,7.2,1995,,,2013-01-01T18:18:27.644Z,2021-03-12T10:13:38.640377Z,2021,494,2013-01-01T18:35:09.307Z
ISL,manifesto,15710,Tf,þjodvarnarflokkurinn,National Preservation Party,1953,1953,6,1953,,,2013-01-01T18:16:42.534Z,2021-03-12T10:13:38.651346Z,1525,673,2013-01-01T18:35:09.721Z
IRL,manifesto,53240,AAA,Anti-Austerity Alliance,Anti-Austerity Alliance,2016,2016,2,2016,,,2018-08-02T13:23:04.356850Z,2021-03-12T10:13:38.664641Z,25064,8242,2020-03-21T22:41:11.395529Z
IRL,manifesto,53714,CnP,Clann na Poblachta,Republican Party,1948,1965,13.2,1948,,,2013-01-01T18:17:32.593Z,2021-03-12T10:13:38.668255Z,1756,1354,2013-01-01T18:35:00.696Z
IRL,manifesto,53810,CnT,Clann na Talmhan,Party of the Land,1948,1961,5.6,1948,,,2013-01-01T18:18:06.050Z,2021-03-12T10:13:38.675316Z,1917,1024,2013-01-01T18:35:01.098Z
IRL,manifesto,53221,DLP,Democratic Left Party,Democratic Left Party,1992,1997,2.8,1992,,,2013-01-01T18:16:35.567Z,2021-03-12T10:13:38.679824Z,1492,1172,2013-01-01T18:35:01.502Z
IRL,manifesto,53620,,Fianna Fáil,Soldiers of Destiny,1948,2016,50.6,1977,,,2013-01-01T18:18:09.234Z,2021-03-12T10:13:38.682712Z,1932,1055,2013-01-01T18:35:02.275Z
IRL,manifesto,53520,,Fine Gael,Familiy of the Irish,1948,2016,39.2,1982,,,2013-01-01T18:17:59.624Z,2021-03-12T10:13:38.688318Z,1886,1288,2013-01-01T18:35:02.664Z
IRL,manifesto,53110,Greens,Green Party/Comhaontas Glas,Green Party,1989,2016,4.7,2007,,,2013-01-01T18:17:18.351Z,2021-03-12T10:13:38.705321Z,1690,1775,2013-01-01T18:35:01.915Z
IRL,manifesto,53981,,Independent Alliance,Independent Alliance,2016,2016,4.2,2016,,,2018-08-02T13:22:56.022917Z,2021-03-12T10:13:38.708259Z,25027,3954,2018-08-03T11:43:28.985197Z
IRL,manifesto,53320,Labour,Páirti Lucht Oibre,Labour Party,1948,2016,19.4,2011,,,2013-01-01T18:16:35.165Z,2021-03-12T10:13:38.712128Z,1490,562,2013-01-01T18:35:04.265Z
IRL,manifesto,53220,WP,Páirtí na nOibri,Workers’ Party,1981,1989,5,1989,,,2013-01-01T18:18:15.343Z,2021-03-12T10:13:38.727645Z,1962,208,2013-01-01T18:35:03.485Z
IRL,manifesto,53230,,Páirtí Sóisialach,Socialist Party,2011,2011,1.2,2011,,,2014-02-08T21:29:14.457454Z,2021-03-12T10:13:38.734748Z,3671,1448,2014-02-09T22:39:12.674278Z
IRL,manifesto,53231,PBPA,People Before Profit Alliance,People Before Profit Alliance,2016,2016,2,2016,,,2018-08-02T13:23:09.609546Z,2021-03-12T10:13:38.740691Z,25078,242,2018-08-02T13:23:09.633376Z
IRL,manifesto,53420,PD,Progressive Democrats,Progressive Democrats,1987,2007,11.8,1987,,,2013-01-01T18:16:49.532Z,2021-03-12T10:13:38.745505Z,1558,924,2013-01-01T18:35:03.872Z
IRL,manifesto,53951,SF,Sinn Féin,We Ourselves,1997,2016,13.8,2016,,,2013-01-01T18:16:54.138Z,2021-03-12T10:13:38.752029Z,1579,4,2013-01-01T18:35:03.088Z
IRL,manifesto,53321,,Social Democrats,Social Democrats,2016,2016,3,2016,,,2018-08-02T13:22:56.421362Z,2021-03-12T10:13:38.767313Z,25029,4870,2018-08-02T13:22:56.448886Z
IRL,manifesto,53021,ULA,United Left Alliance,United Left Alliance,2011,2011,2.7,2011,,,2014-02-08T21:29:15.698667Z,2021-03-12T10:13:38.771523Z,3690,1978,2014-02-09T22:32:05.854226Z
IRL,manifesto,53250,WUA,Workers and Unemployment Action,Workers and Unemployment Action,2016,2016,0.3,2016,,,2018-08-02T13:22:59.122996Z,2021-03-12T10:13:38.781147Z,25039,2737,2018-08-03T11:48:29.844911Z
ISR,manifesto,72415,,,Center Party,1999,1999,4.9,1999,,,2013-01-01T18:17:53.433Z,2021-03-12T10:13:38.783624Z,1856,1061,2013-01-01T18:35:11.276Z
ISR,manifesto,72531,,Agudat Yisrael,Union of Israel,1949,1988,3.7,1981,,,2013-01-01T18:16:08.126Z,2021-03-12T10:13:38.788687Z,1367,641,2013-01-01T18:35:12.463Z
ISR,manifesto,72325,,Ahdut Ha’avodah,Unity of Labour,1955,1961,7.5,1961,,,2013-01-01T18:16:23.046Z,2021-03-12T10:13:38.793551Z,1436,1398,2013-01-01T18:35:12.026Z
ISR,manifesto,72091,,al-Qa'imah al-Mushtaraka/HaReshima HaMeshutefet,Joint List,2015,2015,10.6,2015,,,2017-03-13T21:04:59.734964Z,2021-03-12T10:13:38.798215Z,18681,7912,2020-10-16T12:03:20.744220Z
ISR,manifesto,72312,,Am Ehad,One Nation,1999,2003,2.8,2003,,not in CMP codebook,2013-01-01T18:17:53.928Z,2021-03-12T10:13:38.800923Z,1858,640,2013-01-01T18:35:12.885Z
ISR,manifesto,72903,BaLaD,at-Tajamu' al-Waṭanī ad-Dīmūcraṭī/ Brit Le'umit Demokratit,National Democratic Assembly,2003,2013,2.6,2013,,,2017-03-13T21:05:05.887778Z,2021-03-12T10:13:38.815789Z,18718,1663,2017-06-18T06:31:46.825293Z
ISR,manifesto,72614,,Degel Hatorah,Torah Flag,1988,1988,1.5,1988,,,2013-01-01T18:17:54.466Z,2021-03-12T10:13:38.820254Z,1861,942,2013-01-01T18:35:21.463Z
ISR,manifesto,72951,Gil,Gimla'ey Yisrael LaKnesset,Pensioners Party,2006,2006,5.9,2006,,,2018-08-02T13:23:06.088180Z,2021-03-12T10:13:38.823151Z,25067,3121,2018-08-02T13:23:06.116237Z
ISR,manifesto,72621,Gahal,Gush-Herut Liberalim,Herut-Liberal Bloc,1965,1969,21.7,1969,,,2013-01-01T18:17:30.581Z,2021-03-12T10:13:38.826100Z,1747,198,2013-01-01T18:35:13.311Z
ISR,manifesto,72701,,HaBayit HaYehudi,The Jewish Home,2009,2015,9.1,2013,,,2017-03-13T21:04:58.934169Z,2021-03-12T10:13:38.836160Z,18674,3677,2017-06-18T06:31:46.840317Z
